openalex_id,title,retrieved_by,n_queries
https://openalex.org/W3162022723,Generalizable dimensions of human cortical auditory processing of speech in natural soundscapes: A data-driven ultra high field fMRI approach,Q1,1
https://openalex.org/W3162072196,OpenICS: Open image compressive sensing toolbox and benchmark,Q5,1
https://openalex.org/W3162187281,"ENIGMA HALFpipe: Interactive, reproducible, and efficient analysis for resting-state and task-based fMRI data",Q1,1
https://openalex.org/W3162294812,On the Challenges of Implementing Machine Learning Systems in Industry,"Q1, Q7",2
https://openalex.org/W3162428690,Scalable Declarative HEP Analysis Workflows for Containerised Compute Clouds,"Q1, Q10",2
https://openalex.org/W3162443400,Reproducing Human Arm Strategy and Its Contribution to Balance Recovery Through Model Predictive Control,Q1,1
https://openalex.org/W3162464846,The inner workings of Registered Reports,Q1,1
https://openalex.org/W3162464873,DRAS-CQSim: A reinforcement learning based framework for HPC cluster scheduling,Q5,1
https://openalex.org/W3162596539,"Navigating the manifold of skin conductance response quantification approaches – a direct comparison of Trough-to-Peak, Baseline-correction and model-based approaches in Ledalab and PsPM",Q1,1
https://openalex.org/W3162639366,Guest Editorial: Special Section on SC19 Student Cluster Competition,Q5,1
https://openalex.org/W3162801148,The Dockstore: enhancing a community platform for sharing reproducible and accessible computational protocols,Q1,1
https://openalex.org/W3162914101,A Bayesian approach for fitting and comparing demographic growth models of radiocarbon dates: A case study on the Jomon-Yayoi transition in Kyushu (Japan),Q1,1
https://openalex.org/W3163259895,A meta-review of transparency and reproducibility-related reporting practices in published meta-analyses on clinical psychological interventions (2000-2020).,"Q1, Q8",2
https://openalex.org/W3163295653,"The Benefits, Barriers, and Risks of Big Team Science",Q1,1
https://openalex.org/W3163467555,Benchmarking 50 classification algorithms on 50 gene-expression datasets,Q1,1
https://openalex.org/W3163563396,DirectDebug: A software package for the automated testing and debugging of feature models,Q5,1
https://openalex.org/W3163805048,Applied and Computational Mathematics Division :,"Q1, Q7",2
https://openalex.org/W3163946986,COVID-19-related conspiracy beliefs and their relationship with perceived stress and pre-existing conspiracy beliefs in a Prolific Academic sample: A replication and extension of Georgiou et al. (2020),Q1,1
https://openalex.org/W3164048309,<tt>pyrpipe</tt> : a Python package for RNA-Seq workflows,Q1,1
https://openalex.org/W3164315956,"Evaluating implementation of the Transparency and Openness Promotion (TOP) guidelines: the TRUST process for rating journal policies, procedures, and practices","Q1, Q7, Q8",3
https://openalex.org/W3164421416,"Novel tools and methods for designing and wrangling multifunctional, machine-readable evidence synthesis databases",Q1,1
https://openalex.org/W3164714770,Reproduction of the Results of Onyike et al. (2003),Q1,1
https://openalex.org/W3164770982,Seismic hazard for the Trans Adriatic Pipeline (TAP). Part 2: broadband scenarios at the Fier Compressor Station (Albania),Q1,1
https://openalex.org/W3165182527,Characteristics of Participants and Satisficing Tendency in Online Surveys Using a Sample Provider,Q6,1
https://openalex.org/W3165288519,From operator statistics to wormholes,Q1,1
https://openalex.org/W3165610450,Spatiotemporal development of coexisting wave domains of Rho activity in the cell cortex,Q1,1
https://openalex.org/W3166002735,Identifying inherent disagreement in natural language inference,Q3,1
https://openalex.org/W3166036581,"Introducing Manuscripts.io: open source editing environment for structured, computationally reproducible research documents",Q1,1
https://openalex.org/W3166999527,Experiences with Reproducibility,Q1,1
https://openalex.org/W3167496413,How to connect academics around the globe by organizing an asynchronous virtual unconference,Q1,1
https://openalex.org/W3167673087,Algorithmic Agency and Autonomy in Archaeological Practice,Q1,1
https://openalex.org/W3167777409,Deep Pasts – Deep Futures A Palaeoenvironmental Humanities Perspective from the Stone Age to the Human Age,"Q1, Q7, Q8, Q10",4
https://openalex.org/W3167996871,Towards low-energy-light-driven bistable photoswitches: ortho-fluoroaminoazobenzenes,Q1,1
https://openalex.org/W3168251909,Looking Beyond Sentence-Level Natural Language Inference for Question Answering and Text Summarization,Q3,1
https://openalex.org/W3168503528,Effects of diaphragmatic control on multiparametric analysis of the sniff nasal inspiratory pressure test and inspiratory muscle activity in healthy subjects,Q2,1
https://openalex.org/W3169017942,"Protein Function Prediction using Phylogenomics, Domain Architecture Analysis, Data Integration, and Lexical Scoring",Q1,1
https://openalex.org/W3169534665,Science Capsule - Capturing the Data Life Cycle,Q1,1
https://openalex.org/W3169848230,"Same data, different conclusions: Radical dispersion in empirical results when independent analysts operationalize and test the same hypothesis","Q1, Q7, Q8, Q9, Q10, Q14, Q15",7
https://openalex.org/W3170372571,Re-discovering Archaeological Discoveries. Experiments with reproducing archaeological survey analysis,"Q1, Q7, Q8, Q15",4
https://openalex.org/W3170426823,"A retrospective study on incidence, diagnosis, and clinical outcome of gastric-type endocervical adenocarcinoma in a single institution",Q2,1
https://openalex.org/W3170523907,Response to Commentaries on Sakaluk (2020),"Q1, Q7",2
https://openalex.org/W3170925882,"Reproducibility Report for the Paper: ""Differentiable Agent-Based Simulation for Gradient-Guided Simulation-Based Optimization""",Q5,1
https://openalex.org/W3171289259,A Context-Dependent Gated Module for Incorporating Symbolic Semantics into Event Coreference Resolution,Q3,1
https://openalex.org/W3171771019,"Determination of Cellulose, Water, and N-Methylmorpholine N-Oxide during the Production of Lyocell by Attenuated Total Reflection (ATR) – Fourier Transform Infrared (FTIR) Spectroscopy",Q4,1
https://openalex.org/W3172053659,"Method for simulative reproduction, verification and technical adaptation as part of biological kinematics studies",Q6,1
https://openalex.org/W3172241679,Random matrix theory for complexity growth and black hole interiors,Q1,1
https://openalex.org/W3172364764,Explainable Multi-hop Verbal Reasoning Through Internal Monologue,Q3,1
https://openalex.org/W3172765380,"Making Quality HPGe Gamma Ray Spectrum Measurements for Uranium: The Role of FRAM for Analysis, Quality Control and Enrichment Measurements, and Opportunities for Improved Quantification Documentation",Q4,1
https://openalex.org/W3172863573,A Comparative Study of Typing and Speech For Map Metadata Creation,Q1,1
https://openalex.org/W3172899769,Replication in field ecology: Identifying challenges and proposing solutions,"Q1, Q8, Q10",3
https://openalex.org/W3172951206,Personality computing: New frontiers in personality assessment,Q3,1
https://openalex.org/W3173149637,Tracking the development of COVID-19 related PsyArXiv preprints,"Q1, Q8",2
https://openalex.org/W3173185981,A Closer Look at Few-Shot Crosslingual Transfer: The Choice of Shots Matters,Q3,1
https://openalex.org/W3173556047,"DataLad: distributed system for joint management of code, data, and their relationship",Q1,1
https://openalex.org/W3173785074,TLS AND SHORT-RANGE PHOTOGRAMMETRIC DATA FUSION FOR BUILDINGS 3D MODELING,Q1,1
https://openalex.org/W3174271861,Harmful algal blooms and environmentally friendly control strategies in Japan,Q6,1
https://openalex.org/W3174283354,Open-source Tools in R for Landscape Ecology,Q1,1
https://openalex.org/W3174359947,Why sharing data and code during peer review can enhance behavioral ecology research,Q1,1
https://openalex.org/W3174872509,Approaches for Containerized Scientific Workflows in Cloud Environments with Applications in Life Science,Q1,1
https://openalex.org/W3174955442,Simulation of angiogenesis in three dimensions: Application to cerebral cortex,Q1,1
https://openalex.org/W3174992442,JBrowseR: an R interface to the JBrowse 2 genome browser,Q1,1
https://openalex.org/W3175126868,A computational reproducibility study of PLOS ONE articles featuring longitudinal data analyses,Q1,1
https://openalex.org/W3175388084,Active Maintenance: A Proposal for the Long-Term Computational Reproducibility of Scientific Results,"Q1, Q9",2
https://openalex.org/W3175514703,LCA: A Tool to Study Feasibility and Environmental Impacts of Substituting Asphalt Binders,Q4,1
https://openalex.org/W3175592282,Precision and accuracy of FEV1 measurements from the Vitalograph copd-6 mini-spirometer in a healthy Ugandan population,Q2,1
https://openalex.org/W3176342797,The Markov gap for geometric reflected entropy,Q1,1
https://openalex.org/W3176493797,The Reliability of Replications: A Study in Computational Reproductions,"Q1, Q7, Q8, Q9, Q10",5
https://openalex.org/W3176640400,TILGAN: Transformer-based Implicit Latent GAN for Diverse and Coherent Text Generation,Q3,1
https://openalex.org/W3176684026,Data for Integrating CyberGIS and Urban Sensing for Reproducible Streaming Analytics,Q1,1
https://openalex.org/W3176885943,The combination of ADSCs and 10% PRP increases Rb protein expression on senescent human dermal fibroblasts,Q3,1
https://openalex.org/W3177288692,Knowledge and Attitudes Among Life Scientists Toward Reproducibility Within Journal Articles: A Research Survey,"Q1, Q7, Q8",3
https://openalex.org/W3177398190,A meta-review of transparency and reproducibility-related reporting practices in published meta-analyses on clinical psychological interventions (2000–2020),"Q1, Q8",2
https://openalex.org/W3177731179,Statistical Evaluation of Total Expiratory Breath Samples Collected throughout a Year: Reproducibility and Applicability toward Olfactory Sensor-Based Breath Diagnostics,Q6,1
https://openalex.org/W3177786904,Generative locally linear embedding: A module for manifold unfolding and visualization,Q5,1
https://openalex.org/W3177833223,Affective Colormap Design for Accurate Visual Comprehension in Industrial Tomography,Q6,1
https://openalex.org/W3177880451,From Data Processes to Data Products: Knowledge Infrastructures in Astronomy,"Q1, Q8, Q10",3
https://openalex.org/W3178069874,Abstract 2707: NGS-based murine pan-cancer gene expression panel reveals high resolution for immuno-oncology and tumor microenvironment studies,Q6,1
https://openalex.org/W3179169088,Reproducibility Practice in High-Performance Computing: Community Survey Results,"Q1, Q6",2
https://openalex.org/W3179396747,An Experience Report on Machine Learning Reproducibility: Guidance for Practitioners and TensorFlow Model Garden Contributors,Q3,1
https://openalex.org/W3179669580,Creation of clinical algorithms for decision-making in oncology: an example with dose prescription in radiation oncology,Q2,1
https://openalex.org/W3179812072,"The lack of evidence in Schiller et al. (2010) verified: Reply to Schiller, LeDoux, and Phelps (2020)",Q1,1
https://openalex.org/W3180170225,Ciência de Dados com Reprodutibilidade usando Jupyter,Q1,1
https://openalex.org/W3180543468,Exploring the symbol processing ‘time interval’ parametric constraint in a Belousov–Zhabotinsky operated chemical Turing machine,Q2,1
https://openalex.org/W3181093751,Observing Many Researchers Using the Same Data and Hypothesis Reveals a Hidden Universe of Uncertainty,"Q1, Q7, Q8, Q9, Q10",5
https://openalex.org/W3181109727,miRNA biomarkers in renal disease,Q2,1
https://openalex.org/W3181603671,Online Template Attacks: Revisited,Q4,1
https://openalex.org/W3181712894,Implementation of and experimental software for active selection of classification features,Q5,1
https://openalex.org/W3182091437,Validation of a Numerical Approach for Simulation of the Thermal Decomposition Behaviour of Biomass in Grate Combustion Plants,Q6,1
